response_id,company_id,survey_year,quarter,country,region,industry,company_size,num_employees,annual_revenue_usd_millions,company_founding_year,company_age,company_age_group,ai_adoption_rate,ai_adoption_stage,years_using_ai,ai_primary_tool,num_ai_tools_used,ai_use_case,ai_projects_active,ai_training_hours,ai_budget_percentage,ai_maturity_score,ai_failure_rate,ai_investment_per_employee,regulatory_compliance_score,data_privacy_level,ai_ethics_committee,ai_risk_management_score,remote_work_percentage,employee_satisfaction_score,task_automation_rate,time_saved_per_week,productivity_change_percent,jobs_displaced,jobs_created,reskilled_employees,revenue_growth_percent,cost_reduction_percent,innovation_score,customer_satisfaction,survey_source,data_collection_method
65655,COMP-04104,2024,Q3,Singapore,Asia,Retail,Startup,23,48.25,2006,18,16-30 years,37.3,partial,4,ChatGPT,2,Supply Chain Optimization,4,44.09,6.6,0.338,16.81,138389.92,73,Medium,No,50,54.74,6.2,9.54,2.26,5.0,1,1,3,0.02,0.42,42,4.58,Internal Corporate Survey,Research Compilation
79711,COMP-04982,2026,Q3,Poland,Europe,Finance,SME,731,136.26,2015,11,6-15 years,30.41,pilot,8,ChatGPT,3,Customer Support,8,16.93,3.04,0.244,31.48,5667.67,62,Medium,Yes,62,30.19,6.29,15.93,4.53,4.57,31,27,30,-1.59,0.0,54,6.11,McKinsey Report,Phone Interview
95399,COMP-05963,2024,Q3,Egypt,Africa,Technology,SME,346,163.48,2007,17,16-30 years,34.3,pilot,7,GitHub Copilot,1,HR Automation,6,29.73,13.37,0.402,22.82,63163.79,70,High,Yes,72,51.73,6.36,22.9,8.0,12.5,19,15,19,7.79,3.91,59,4.38,WEF Survey,Online Survey
116157,COMP-07260,2026,Q1,Canada,North America,Agriculture,SME,273,216.95,2022,4,0-5 years,15.78,pilot,3,ChatGPT,1,Predictive Maintenance,6,7.6,5.88,0.21,40.0,46724.58,69,High,Yes,65,33.96,6.52,11.09,4.11,3.28,1,6,13,5.7,1.45,40,4.09,WEF Survey,Phone Interview
127209,COMP-07951,2025,Q1,Canada,North America,Logistics,Startup,73,11.57,2012,13,6-15 years,34.89,pilot,3,ChatGPT,2,Supply Chain Optimization,9,28.08,8.55,0.381,23.22,13553.43,73,Medium,No,43,13.09,5.14,22.81,5.19,6.74,4,3,6,2.2,13.78,56,4.85,WEF Survey,Research Compilation
67153,COMP-04198,2023,Q1,USA,North America,Technology,Startup,74,11.53,2022,1,0-5 years,15.57,pilot,1,GitHub Copilot,1,Software Development,0,5.47,10.56,0.164,36.35,16459.3,78,Medium,No,53,56.08,4.29,4.79,2.49,2.2,0,1,0,-3.7,5.75,47,5.47,Internal Corporate Survey,Research Compilation
143244,COMP-08953,2025,Q4,Nigeria,Africa,Consulting,SME,274,79.51,2017,8,6-15 years,53.84,partial,3,Custom Internal AI,2,Software Development,9,37.62,11.0,0.453,16.11,31906.3,61,Medium,Yes,72,59.78,5.76,18.14,1.34,11.28,9,13,28,15.5,5.47,66,6.42,McKinsey Report,Phone Interview
144784,COMP-09049,2026,Q4,Malaysia,Asia,Healthcare,Startup,57,33.24,2015,11,6-15 years,40.14,partial,4,Gemini,2,Predictive Maintenance,6,31.77,11.46,0.385,18.81,66854.9,70,Medium,Yes,68,39.2,6.62,24.51,6.98,8.13,2,2,3,8.45,3.98,54,5.61,LinkedIn Poll,Online Survey
24186,COMP-01512,2025,Q2,India,Asia,Manufacturing,Enterprise,6972,1509.53,2005,20,16-30 years,32.6,pilot,8,Custom Internal AI,2,HR Automation,9,31.28,9.54,0.408,24.4,20657.56,75,High,No,66,18.76,4.94,16.24,6.41,15.46,143,304,424,10.06,6.53,51,7.12,McKinsey Report,API Scrape
153430,COMP-09590,2024,Q2,Vietnam,Asia,Manufacturing,SME,947,404.04,2021,3,0-5 years,63.54,partial,3,Claude,4,Supply Chain Optimization,9,50.82,13.18,0.537,17.55,56242.82,57,High,Yes,64,36.64,6.2,29.47,10.11,16.29,52,75,104,11.04,1.38,71,6.09,McKinsey Report,Phone Interview
29561,COMP-01848,2025,Q1,UK,Europe,Education,SME,972,328.81,2016,9,6-15 years,48.78,partial,7,GitHub Copilot,1,Customer Support,7,25.89,14.16,0.413,25.51,47907.92,75,Medium,No,59,61.99,6.62,27.79,7.0,18.89,30,45,7,5.71,3.28,59,4.98,McKinsey Report,Online Survey
80344,COMP-05022,2024,Q4,USA,North America,Technology,Startup,87,34.76,2011,13,6-15 years,50.93,partial,8,ChatGPT,3,Software Development,10,17.51,10.39,0.378,25.73,41504.06,74,Medium,Yes,66,55.91,5.6,20.68,6.28,12.01,4,5,3,5.3,0.68,61,5.16,Internal Corporate Survey,Phone Interview
127237,COMP-07953,2024,Q1,Egypt,Africa,Technology,Enterprise,1843,6484.43,2002,22,16-30 years,49.9,partial,8,Gemini,3,Software Development,7,60.82,15.73,0.58,18.89,553331.87,66,High,No,58,68.37,6.16,18.14,6.11,11.18,42,111,223,1.28,0.0,65,5.57,Internal Corporate Survey,API Scrape
114494,COMP-07156,2026,Q2,Colombia,South America,Education,Enterprise,5797,3190.24,2011,15,6-15 years,24.19,pilot,4,ChatGPT,2,Marketing Automation,2,7.4,7.63,0.166,40.0,41970.82,74,Medium,No,50,53.3,5.09,6.46,2.69,0.0,104,83,0,1.44,5.25,42,4.03,Internal Corporate Survey,Online Survey
125533,COMP-07846,2026,Q1,South Africa,Africa,Manufacturing,Startup,71,44.71,2000,26,16-30 years,39.79,partial,5,ChatGPT,2,HR Automation,6,21.46,15.27,0.393,30.38,96159.35,65,Low,No,63,20.59,6.34,24.6,8.83,14.92,2,4,5,11.93,6.36,59,4.98,LinkedIn Poll,Phone Interview
70328,COMP-04396,2024,Q4,Argentina,South America,Manufacturing,Enterprise,1635,1089.67,2017,7,6-15 years,28.17,pilot,5,ChatGPT,1,Customer Support,7,30.66,9.7,0.374,31.28,64671.13,64,Medium,Yes,78,32.75,5.03,24.29,7.95,6.61,109,64,121,0.22,5.29,58,6.25,Internal Corporate Survey,Online Survey
159282,COMP-09956,2023,Q2,Japan,Asia,Consulting,Startup,87,37.09,2002,21,16-30 years,29.51,pilot,2,ChatGPT,1,Software Development,2,22.42,8.15,0.235,15.09,34760.28,80,Medium,No,55,33.65,5.17,17.24,2.23,2.17,3,3,6,-2.57,3.65,52,5.75,LinkedIn Poll,API Scrape
59111,COMP-03695,2024,Q3,Vietnam,Asia,Agriculture,SME,753,262.82,1995,29,16-30 years,30.31,pilot,2,Gemini,2,Predictive Maintenance,3,34.69,5.34,0.266,32.81,18641.34,68,High,No,54,59.32,4.65,23.96,5.9,2.35,40,32,57,-0.85,4.33,48,5.17,WEF Survey,Research Compilation
130249,COMP-08141,2025,Q1,Vietnam,Asia,Education,Startup,70,39.26,2013,12,6-15 years,31.18,pilot,4,ChatGPT,2,HR Automation,5,4.51,6.47,0.188,30.56,36295.98,54,Medium,No,56,47.35,5.0,13.17,6.31,9.67,2,2,0,-1.6,5.15,46,5.3,Internal Corporate Survey,Phone Interview
124574,COMP-07786,2026,Q2,Egypt,Africa,Retail,SME,322,89.28,2010,16,16-30 years,24.88,pilot,8,GitHub Copilot,3,Marketing Automation,8,23.65,7.76,0.335,31.7,21527.69,62,High,Yes,54,35.88,6.69,5.38,2.11,0.0,6,10,29,-0.61,3.26,57,4.58,Internal Corporate Survey,Phone Interview
129099,COMP-08069,2025,Q3,UK,Europe,Logistics,SME,361,281.63,2004,21,16-30 years,40.68,partial,5,Gemini,3,Supply Chain Optimization,10,39.91,8.26,0.443,23.91,64434.39,85,Medium,No,60,27.61,5.77,29.73,8.21,20.47,19,14,22,7.68,6.35,55,7.03,WEF Survey,API Scrape
140949,COMP-08810,2024,Q1,India,Asia,Education,SME,443,327.11,2009,15,6-15 years,21.63,pilot,7,GitHub Copilot,2,Marketing Automation,6,33.29,3.23,0.282,34.28,23815.52,66,Medium,No,54,27.97,4.91,21.76,9.83,9.61,28,18,51,4.74,6.49,51,3.72,Internal Corporate Survey,Online Survey
116319,COMP-07270,2026,Q3,South Africa,Africa,Consulting,Enterprise,11081,5801.46,2001,25,16-30 years,31.4,pilot,6,Claude,2,Software Development,8,30.49,10.2,0.396,23.35,53427.41,67,High,Yes,81,44.56,6.36,24.25,4.63,7.61,464,492,755,-2.04,6.17,42,5.93,McKinsey Report,API Scrape
141620,COMP-08852,2023,Q4,Netherlands,Europe,Manufacturing,SME,609,233.6,1999,24,16-30 years,41.9,partial,6,ChatGPT,1,Supply Chain Optimization,8,31.69,15.07,0.466,15.27,57791.12,61,Low,Yes,67,40.97,6.08,26.49,5.52,16.27,35,36,42,7.76,5.94,65,6.13,WEF Survey,API Scrape
105835,COMP-06615,2025,Q3,France,Europe,Retail,Startup,23,20.06,2001,24,16-30 years,37.59,partial,8,Gemini,2,Supply Chain Optimization,6,21.46,5.75,0.266,19.05,50161.4,72,High,No,44,30.77,5.15,20.58,5.73,8.2,1,1,1,6.97,2.05,51,5.0,McKinsey Report,Research Compilation
58781,COMP-03674,2026,Q1,New Zealand,Oceania,Logistics,Startup,72,48.48,1998,28,16-30 years,31.01,pilot,7,ChatGPT,3,Customer Support,7,40.82,5.54,0.361,24.98,37273.53,64,Low,No,55,20.07,6.16,15.85,4.54,14.62,2,4,6,-0.89,0.23,54,6.09,Internal Corporate Survey,Online Survey
34333,COMP-02146,2026,Q1,Malaysia,Asia,Education,Enterprise,6396,9271.35,2009,17,16-30 years,26.13,pilot,6,Custom Internal AI,3,Customer Support,6,27.02,10.12,0.347,28.5,146639.54,61,Low,Yes,59,38.36,5.74,9.49,3.94,7.1,169,151,305,2.69,0.0,40,5.96,McKinsey Report,Phone Interview
141249,COMP-08829,2023,Q1,France,Europe,Agriculture,Startup,75,12.53,2003,20,16-30 years,57.48,partial,5,Gemini,4,Predictive Maintenance,6,32.06,15.63,0.442,22.06,26105.43,69,High,No,64,55.27,6.31,32.65,8.17,8.72,5,6,9,6.38,6.42,71,5.44,McKinsey Report,Research Compilation
146608,COMP-09163,2026,Q4,Poland,Europe,Finance,SME,942,396.34,2019,7,6-15 years,51.51,partial,4,Gemini,3,HR Automation,7,24.39,9.19,0.341,29.72,38675.37,77,High,Yes,63,62.57,5.29,28.13,6.58,1.34,62,45,49,4.68,6.05,68,3.93,Internal Corporate Survey,Research Compilation
141367,COMP-08836,2024,Q3,Poland,Europe,Agriculture,Startup,56,23.92,2011,13,6-15 years,11.22,pilot,8,Other,1,Customer Support,0,0.0,1.77,0.024,31.72,7543.15,67,Medium,No,58,16.01,5.12,12.39,5.33,3.05,0,0,2,3.79,1.76,68,4.97,Internal Corporate Survey,Phone Interview
56064,COMP-03504,2026,Q4,France,Europe,Technology,SME,351,311.62,2003,23,16-30 years,57.34,partial,3,ChatGPT,3,Marketing Automation,10,46.89,17.24,0.592,21.27,153050.69,72,High,No,64,76.66,5.3,24.79,6.85,15.71,20,27,27,11.99,6.0,63,6.07,WEF Survey,Phone Interview
39857,COMP-02492,2023,Q1,Nigeria,Africa,Finance,SME,170,318.21,1992,31,30+ years,36.16,partial,6,Gemini,2,Customer Support,11,21.8,13.35,0.452,21.24,249892.6,54,High,Yes,64,37.22,6.15,17.28,8.27,15.04,6,5,13,10.33,13.26,53,6.53,LinkedIn Poll,API Scrape
85607,COMP-05351,2024,Q3,New Zealand,Oceania,Manufacturing,Enterprise,2290,9159.94,2016,8,6-15 years,35.1,partial,7,Custom Internal AI,3,Customer Support,11,47.94,10.13,0.518,20.18,405038.98,64,High,Yes,79,42.25,6.7,14.0,5.72,21.51,64,123,284,20.03,1.55,70,6.58,WEF Survey,Research Compilation
55498,COMP-03469,2025,Q2,Italy,Europe,Finance,SME,847,339.26,2003,22,16-30 years,29.58,pilot,5,Custom Internal AI,2,Customer Support,7,17.62,9.24,0.313,25.78,37004.04,67,Medium,No,62,53.24,5.53,10.03,6.54,0.56,21,27,9,-5.0,3.61,43,5.0,Internal Corporate Survey,Research Compilation
12391,COMP-00775,2024,Q3,Poland,Europe,Logistics,SME,384,256.64,2012,12,6-15 years,43.73,partial,7,ChatGPT,3,Fraud Detection,0,25.35,11.97,0.265,28.14,80013.83,71,Medium,No,58,22.36,6.02,30.77,9.03,3.54,33,21,26,0.03,2.77,49,5.67,WEF Survey,Phone Interview
95099,COMP-05944,2025,Q3,Netherlands,Europe,Technology,Startup,49,46.82,1999,26,16-30 years,31.34,pilot,4,ChatGPT,2,HR Automation,3,34.66,8.12,0.303,17.4,77601.9,72,High,No,54,59.39,4.79,14.35,5.47,12.25,2,2,5,8.81,1.0,52,6.27,McKinsey Report,API Scrape
54519,COMP-03408,2024,Q3,Indonesia,Asia,Manufacturing,Startup,45,2.82,1990,34,30+ years,27.92,pilot,8,Custom Internal AI,1,Customer Support,0,5.74,5.17,0.093,38.34,3237.29,64,High,No,48,37.82,4.32,11.79,3.78,11.58,1,1,0,19.83,3.21,50,4.67,McKinsey Report,Phone Interview
37570,COMP-02349,2023,Q2,Italy,Europe,Technology,SME,149,189.39,1994,29,16-30 years,23.38,pilot,4,ChatGPT,1,HR Automation,2,30.01,7.65,0.26,25.84,97236.92,74,High,Yes,50,50.15,7.76,16.74,5.86,1.92,5,5,12,3.61,5.15,43,4.32,Internal Corporate Survey,Online Survey
53617,COMP-03352,2023,Q1,Japan,Asia,Healthcare,SME,626,278.67,1992,31,30+ years,21.29,pilot,7,Gemini,2,HR Automation,3,19.61,3.65,0.18,27.64,16231.07,89,Medium,Yes,66,22.29,5.77,8.48,4.97,0.0,9,15,32,-1.53,3.15,48,5.1,McKinsey Report,Phone Interview
156335,COMP-09771,2026,Q3,Nigeria,Africa,Technology,SME,991,306.53,2002,24,16-30 years,61.45,partial,4,ChatGPT,4,Software Development,10,53.91,14.56,0.585,19.42,45048.57,63,Medium,No,72,64.52,6.13,27.4,4.02,17.93,42,78,147,19.64,4.18,65,5.99,McKinsey Report,API Scrape
116292,COMP-07269,2023,Q4,Brazil,South America,Healthcare,Startup,14,43.1,1992,31,30+ years,28.5,pilot,6,Claude,3,HR Automation,9,10.1,5.51,0.266,36.14,169735.03,63,High,No,48,21.03,6.28,18.92,2.43,1.47,0,0,0,0.11,4.65,51,4.86,Internal Corporate Survey,Phone Interview
120230,COMP-07515,2024,Q2,France,Europe,Consulting,Startup,78,14.07,2009,15,6-15 years,16.22,pilot,3,ChatGPT,1,HR Automation,1,25.05,4.27,0.178,34.22,7693.94,68,High,No,63,29.19,5.36,11.61,3.37,0.0,2,1,2,-4.48,4.57,54,4.08,Internal Corporate Survey,Phone Interview
153579,COMP-09599,2025,Q3,Singapore,Asia,Healthcare,Startup,26,21.82,1992,33,30+ years,25.81,pilot,9,ChatGPT,2,Predictive Maintenance,3,23.64,3.37,0.193,26.45,28271.37,65,High,No,57,17.5,5.14,24.88,4.32,3.91,1,1,1,-2.6,5.97,46,6.11,WEF Survey,Phone Interview
20586,COMP-01287,2025,Q2,China,Asia,Retail,Enterprise,8082,9503.02,2003,22,16-30 years,65.86,partial,5,ChatGPT,4,Customer Support,11,38.09,16.75,0.565,16.94,196960.33,78,Medium,Yes,75,41.67,6.56,44.07,10.56,16.18,882,656,685,1.1,13.87,54,6.8,McKinsey Report,API Scrape
12737,COMP-00797,2023,Q1,South Africa,Africa,Finance,Startup,75,26.16,2004,19,16-30 years,38.31,partial,4,Gemini,4,Fraud Detection,9,26.11,7.76,0.362,25.47,27059.78,67,Medium,Yes,66,27.14,5.82,22.29,6.5,5.78,3,3,5,-0.77,6.76,48,5.36,LinkedIn Poll,API Scrape
122772,COMP-07674,2023,Q4,USA,North America,Finance,Enterprise,10164,1595.51,1994,29,16-30 years,57.86,partial,4,Custom Internal AI,2,Marketing Automation,9,54.51,16.57,0.598,19.53,26016.79,70,High,Yes,57,59.04,7.87,24.88,4.53,22.76,558,672,1151,7.67,0.0,67,8.06,Internal Corporate Survey,API Scrape
25110,COMP-01570,2024,Q2,Netherlands,Europe,Education,SME,401,222.06,2016,8,6-15 years,7.99,none,0,Other,1,Marketing Automation,2,0.0,4.08,0.088,28.23,22600.82,87,Low,Yes,54,43.17,4.43,0.0,1.2,0.0,2,0,0,-0.1,0.0,40,5.45,WEF Survey,Research Compilation
130307,COMP-08145,2023,Q3,Argentina,South America,Healthcare,Startup,74,37.93,1993,30,16-30 years,11.61,pilot,5,Custom Internal AI,1,Customer Support,2,12.41,3.72,0.135,31.12,19064.12,68,High,No,46,28.2,5.29,14.04,4.06,0.0,3,0,4,-0.66,3.96,51,3.86,McKinsey Report,Online Survey
47472,COMP-02967,2026,Q4,Kenya,Africa,Healthcare,Startup,53,36.73,2015,11,6-15 years,37.17,partial,8,ChatGPT,4,HR Automation,2,39.33,3.49,0.244,18.72,24194.21,59,High,Yes,65,33.41,4.21,6.92,2.85,6.2,0,2,5,-2.04,6.19,59,6.85,McKinsey Report,API Scrape
21917,COMP-01370,2026,Q1,Philippines,Asia,Education,SME,690,110.04,2007,19,16-30 years,33.9,pilot,8,ChatGPT,1,Marketing Automation,14,21.36,8.15,0.431,18.39,12993.49,66,High,No,59,58.11,5.51,5.03,5.01,9.62,3,30,21,2.37,0.0,50,5.78,LinkedIn Poll,API Scrape
49814,COMP-03114,2024,Q2,France,Europe,Manufacturing,SME,192,217.14,1990,34,30+ years,22.25,pilot,8,Gemini,2,Supply Chain Optimization,0,14.71,5.54,0.135,30.44,62656.02,68,Medium,No,57,20.76,3.93,17.7,5.7,2.62,6,2,11,5.57,3.93,40,4.58,LinkedIn Poll,Online Survey
95144,COMP-05947,2024,Q4,Germany,Europe,Healthcare,Enterprise,14079,5352.44,2002,22,16-30 years,49.14,partial,4,ChatGPT,3,Medical Diagnostics,11,25.14,13.09,0.463,22.01,49771.55,65,High,Yes,65,53.12,6.31,29.96,7.67,14.71,1034,998,1512,14.45,3.51,73,6.86,McKinsey Report,API Scrape
103884,COMP-06493,2025,Q4,Nigeria,Africa,Healthcare,Startup,67,14.51,2015,10,6-15 years,12.72,pilot,8,Gemini,3,Customer Support,4,27.87,7.56,0.284,24.51,16374.92,66,High,Yes,63,27.47,5.49,11.76,6.02,3.58,3,2,5,3.76,4.72,41,3.79,WEF Survey,Phone Interview
102020,COMP-06377,2023,Q4,Egypt,Africa,Consulting,SME,362,461.97,1994,29,16-30 years,1.12,none,0,GitHub Copilot,1,Customer Support,2,7.04,0.0,0.063,25.53,0.0,64,Low,No,60,23.62,4.64,0.0,1.4,1.08,2,10,0,1.19,0.0,52,5.36,McKinsey Report,Research Compilation
125056,COMP-07816,2026,Q4,South Korea,Asia,Education,Startup,27,19.73,2021,5,0-5 years,49.31,partial,5,Gemini,3,Software Development,9,26.69,13.61,0.443,21.25,99430.51,76,High,No,62,51.22,6.92,30.0,8.29,8.76,1,1,1,10.75,3.65,52,5.14,Internal Corporate Survey,Phone Interview
58822,COMP-03677,2024,Q2,Kenya,Africa,Retail,Startup,44,3.43,1995,29,16-30 years,66.59,partial,5,Claude,3,Fraud Detection,13,52.88,12.81,0.608,21.06,9983.98,63,High,No,62,52.49,7.31,38.04,11.06,26.37,3,4,4,13.94,9.46,69,7.75,WEF Survey,Online Survey
118,COMP-00008,2024,Q2,South Africa,Africa,Healthcare,Enterprise,18340,2630.56,2022,2,0-5 years,28.18,pilot,1,ChatGPT,3,Medical Diagnostics,6,9.96,8.11,0.25,31.88,11629.45,72,Medium,No,66,35.17,4.95,14.09,7.29,0.26,411,586,188,-1.18,9.08,49,4.84,WEF Survey,Online Survey
84931,COMP-05309,2023,Q3,Poland,Europe,Finance,Startup,13,1.59,2009,14,6-15 years,24.01,pilot,3,GitHub Copilot,1,Customer Support,4,0.95,9.58,0.198,40.0,11718.29,64,Low,No,45,48.62,5.55,0.0,0.0,6.04,0,0,0,1.83,0.0,57,5.76,LinkedIn Poll,Online Survey
132528,COMP-08283,2026,Q4,Malaysia,Asia,Healthcare,Startup,90,20.9,1998,28,16-30 years,0.0,none,0,GitHub Copilot,1,Predictive Maintenance,0,19.44,5.58,0.155,25.35,12961.68,76,Low,Yes,59,30.06,5.51,1.03,1.8,10.9,0,0,6,-2.71,0.0,40,3.91,WEF Survey,Phone Interview
87533,COMP-05471,2026,Q1,Japan,Asia,Retail,SME,661,269.95,2017,9,6-15 years,45.22,partial,9,Custom Internal AI,2,Supply Chain Optimization,6,54.04,10.35,0.463,16.9,42277.75,79,Medium,No,56,29.55,5.67,23.29,10.47,13.89,29,31,79,3.79,2.61,53,5.56,LinkedIn Poll,API Scrape
71213,COMP-04451,2026,Q1,Netherlands,Europe,Healthcare,Enterprise,8437,5831.45,2015,11,6-15 years,30.95,pilot,7,GitHub Copilot,2,Customer Support,11,22.1,8.92,0.394,33.33,61674.26,85,High,Yes,72,28.29,6.12,16.39,5.57,8.01,394,413,620,4.04,5.97,60,5.75,Internal Corporate Survey,Online Survey
78622,COMP-04914,2026,Q2,South Korea,Asia,Technology,SME,452,153.44,2004,22,16-30 years,33.46,pilot,7,ChatGPT,2,Marketing Automation,11,12.71,13.2,0.412,34.92,44794.2,92,High,No,59,65.57,5.2,12.41,5.05,4.24,11,26,15,2.03,1.73,52,4.59,Internal Corporate Survey,Research Compilation
48173,COMP-03011,2026,Q1,Poland,Europe,Technology,Enterprise,15877,7305.51,2005,21,16-30 years,30.5,pilot,8,Other,2,Marketing Automation,9,6.56,10.51,0.317,36.44,48363.5,65,High,Yes,72,51.33,3.51,12.6,4.74,6.09,387,793,460,-3.34,5.02,53,6.37,WEF Survey,Online Survey
43324,COMP-02708,2025,Q4,Thailand,Asia,Agriculture,SME,829,424.64,1999,26,16-30 years,53.98,partial,4,Gemini,2,Predictive Maintenance,7,28.63,15.27,0.44,26.67,78224.52,68,High,No,60,28.41,6.92,38.59,11.44,14.79,81,56,49,13.45,10.49,66,5.85,Internal Corporate Survey,API Scrape
31891,COMP-01994,2023,Q3,India,Asia,Healthcare,SME,601,267.36,1998,25,16-30 years,23.06,pilot,3,ChatGPT,1,Predictive Maintenance,8,17.05,6.1,0.286,29.36,27116.13,64,High,Yes,62,34.3,5.23,23.95,5.47,7.79,36,17,15,0.34,7.57,47,5.66,LinkedIn Poll,API Scrape
66705,COMP-04170,2023,Q1,Nigeria,Africa,Finance,SME,633,243.68,2000,23,16-30 years,32.3,pilot,6,Gemini,3,Fraud Detection,4,32.4,7.0,0.295,23.81,26937.4,57,Medium,Yes,55,48.65,5.65,16.04,4.42,7.37,25,33,39,9.26,0.0,54,5.0,LinkedIn Poll,API Scrape
5462,COMP-00342,2024,Q2,India,Asia,Healthcare,Startup,77,13.58,2016,8,6-15 years,40.67,partial,8,Gemini,3,Customer Support,5,36.08,10.12,0.369,15.19,17854.9,74,High,Yes,65,40.5,5.67,20.04,8.19,15.15,4,4,8,11.93,7.6,54,5.48,WEF Survey,Online Survey
11415,COMP-00714,2024,Q3,South Africa,Africa,Education,Startup,92,39.33,2003,21,16-30 years,38.47,partial,3,Gemini,2,Marketing Automation,5,5.87,12.45,0.274,23.06,53224.66,59,Low,No,51,50.34,5.14,18.85,9.26,10.63,5,4,3,12.92,12.78,58,4.84,McKinsey Report,API Scrape
30323,COMP-01896,2023,Q3,France,Europe,Finance,Enterprise,3686,4149.53,2014,9,6-15 years,49.14,partial,3,Custom Internal AI,3,HR Automation,5,28.7,8.83,0.321,26.37,99356.51,71,Medium,Yes,71,34.35,5.97,18.54,4.78,4.42,154,202,273,13.66,5.11,57,4.64,McKinsey Report,Phone Interview
108236,COMP-06765,2025,Q4,Colombia,South America,Finance,Startup,47,27.02,2000,25,16-30 years,42.85,partial,9,GitHub Copilot,2,Customer Support,4,33.77,12.44,0.373,20.98,71501.41,70,High,Yes,69,64.02,6.52,18.76,8.21,9.79,2,3,2,1.84,6.53,53,5.38,McKinsey Report,API Scrape
68717,COMP-04295,2026,Q1,Kenya,Africa,Agriculture,SME,661,357.0,2011,15,6-15 years,30.89,pilot,9,GitHub Copilot,3,Predictive Maintenance,6,32.24,10.63,0.376,22.28,57385.92,67,Low,No,60,44.83,5.69,16.19,4.88,5.33,21,26,49,0.13,10.22,58,4.7,McKinsey Report,API Scrape
149219,COMP-09327,2023,Q3,Indonesia,Asia,Finance,Enterprise,8018,1123.22,2005,18,16-30 years,35.76,partial,6,ChatGPT,1,HR Automation,10,30.37,8.29,0.404,34.68,11616.15,50,High,No,48,36.7,6.69,20.68,5.61,7.5,352,434,573,10.23,5.03,65,4.38,WEF Survey,API Scrape
128332,COMP-08021,2025,Q4,Poland,Europe,Retail,SME,667,406.02,2017,8,6-15 years,47.15,partial,7,Custom Internal AI,3,Supply Chain Optimization,3,29.33,9.18,0.295,22.08,55851.0,65,High,No,62,47.61,5.02,30.96,10.27,9.59,52,34,38,7.5,5.73,58,6.17,WEF Survey,API Scrape
32975,COMP-02061,2026,Q3,Indonesia,Asia,Agriculture,Startup,57,6.17,1999,27,16-30 years,50.16,partial,6,Claude,3,Supply Chain Optimization,8,52.36,13.13,0.527,14.65,14212.57,58,Medium,No,59,58.04,5.38,11.94,6.2,16.09,2,3,7,4.17,6.03,59,7.26,McKinsey Report,Phone Interview
84953,COMP-05310,2025,Q1,New Zealand,Oceania,Manufacturing,Startup,24,15.78,2011,14,6-15 years,36.69,partial,5,ChatGPT,2,Customer Support,8,23.22,9.79,0.361,21.7,64372.2,70,High,Yes,68,46.73,5.49,25.88,8.93,10.31,1,1,1,-4.22,13.2,55,7.02,LinkedIn Poll,API Scrape
115145,COMP-07197,2025,Q1,China,Asia,Retail,Enterprise,4350,4315.64,1994,31,30+ years,46.61,partial,6,GitHub Copilot,3,Fraud Detection,5,49.68,18.16,0.532,18.16,180188.85,70,Medium,Yes,76,42.21,5.64,24.2,6.83,7.95,248,274,505,7.63,6.69,58,3.88,McKinsey Report,Online Survey
28235,COMP-01765,2025,Q3,Nigeria,Africa,Agriculture,SME,892,277.6,1998,27,16-30 years,56.07,partial,6,Custom Internal AI,3,HR Automation,13,36.54,15.03,0.569,16.45,46774.85,59,Medium,No,67,37.08,6.71,25.11,3.75,16.92,48,51,76,9.37,8.12,63,5.58,LinkedIn Poll,Online Survey
3383,COMP-00212,2024,Q3,Malaysia,Asia,Finance,Startup,32,28.23,2011,13,6-15 years,34.57,pilot,7,Claude,2,Customer Support,1,18.12,6.64,0.181,33.06,58558.47,69,High,No,54,38.53,5.4,12.7,5.29,5.01,1,2,1,-3.06,1.11,48,3.77,McKinsey Report,Research Compilation
132988,COMP-08312,2025,Q4,Indonesia,Asia,Technology,Startup,86,2.61,2022,3,0-5 years,42.3,partial,2,ChatGPT,3,Software Development,7,28.45,7.18,0.331,20.75,2178.78,73,Medium,No,65,58.83,4.78,28.0,8.24,17.63,6,5,4,12.16,9.2,59,6.77,LinkedIn Poll,API Scrape
110186,COMP-06887,2025,Q2,Nigeria,Africa,Healthcare,Startup,97,2.22,2017,8,6-15 years,17.7,pilot,2,Gemini,3,HR Automation,4,0.0,4.27,0.124,35.68,977.13,50,High,No,49,25.63,5.82,0.0,0.0,0.0,0,3,1,-2.53,0.0,49,3.75,Internal Corporate Survey,Research Compilation
111566,COMP-06973,2026,Q2,Japan,Asia,Finance,Enterprise,15298,6676.05,2016,10,6-15 years,43.99,partial,5,ChatGPT,3,Fraud Detection,6,19.39,11.23,0.33,20.62,48989.23,75,Medium,Yes,54,40.72,5.52,16.02,2.21,9.98,729,763,332,0.55,5.31,47,6.72,WEF Survey,Phone Interview
142414,COMP-08901,2026,Q2,Chile,South America,Education,SME,333,102.62,1993,33,30+ years,44.14,partial,3,Other,3,Software Development,15,34.14,9.69,0.521,8.47,29862.54,58,Low,Yes,52,31.75,6.73,23.85,5.23,16.33,18,12,27,6.01,4.07,51,6.52,WEF Survey,Research Compilation
